9,9 3,3 9,3 15,3 21,3 27,3 3,9 15,9 21,9 3,15 9,15 15,15 3,21 9,21 -9,9 -3,3 -9,3 -21,3 -3,9 -15,9 -21,9 -3,15 -9,15 -15,15 -3,21 -9,21 -9,-9 -3,-3 -9,-3 -21,-3 -3,-9 -15,-9 -21,-9 -3,-15 -9,-15 -15,-15 -3,-21 -9,-21 9,-9 3,-3 9,-3 15,-3 21,-3 27,-3 3,-9 15,-9 21,-9 3,-15 9,-15 15,-15 3,-21 9,-21
9,15 0 0 0 0.006 0.006 0 0.159 0.272 0.073 0.243 1 0.042 0.106 0 0 0 0 0 0 0 0.022 0 0 0.006 0.006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,15 0 0 0 0 0 0 0 0.005 0.109 0.124 0.042 1 0.465 0 0 0 0 0 0 0 0 0.017 0.005 0.148 0.076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3,21 0 0 0 0 0.057 0 0 0.133 0.006 0.052 0.106 0.465 1 0 0 0 0 0 0 0 0 0 0 0.189 0.033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9,21 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.131 0 0 0.279 0 0.016 0 0.016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-9,9 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-3,3 0.191 0 0 0.024 0 0 0 0 0 0 0 0 0 0.131 0.501 1 0 0.204 0.005 0 0.014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-9,3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.091 0.357 0 0 0.005 0 0 0 0 0 0.355 0 0.036 0.024 0 0 0.086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-21,3 0.03 0 0 0 0.035 0.332 0 0 0 0 0 0 0 0 0 0.204 0 1 0.011 0 0.254 0.022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-3,9 0 0 0 0 0 0 0 0 0.017 0 0 0 0 0.279 0 0.005 0.091 0.011 1 0.114 0.071 0.226 0.215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-15,9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.357 0 0.114 1 0 0 0.27 0.005 0.033 0 0 0 0.009 0 0 0.048 0 0 0.024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-21,9 0 0 0 0 0 0 0 0 0.165 0.039 0.022 0 0 0.016 0 0.014 0 0.254 0.071 0 1 0.328 0.016 0.115 0.011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-3,15 0 0 0 0 0 0 0 0.006 0.017 0.029 0 0.017 0 0 0 0 0 0.022 0.226 0 0.328 1 0.217 0.067 0.082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-9,15 0 0 0 0 0 0 0 0 0 0 0 0.005 0 0.016 0 0 0.005 0 0.215 0.27 0.016 0.217 1 0.021 0.178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-15,15 0 0 0 0 0.028 0 0 0 0 0.012 0.006 0.148 0.189 0 0 0 0 0 0 0.005 0.115 0.067 0.021 1 0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-3,21 0 0 0 0 0 0 0 0 0 0 0.006 0.076 0.033 0 0 0 0 0 0 0.033 0.011 0.082 0.178 0.55 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-9,21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.207 0.121 0 0.105 0.157 0.088 0 0 0.137 0.181 0 0 0 0 0 0 0 0 0 0 0 0 0
-9,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.546 0 0 0 0 0 0 0 0 0 0 0.196 0 0 0 0 0 0 0 0 0 0 0 0 0
-3,-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.546 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-9,-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.355 0 0 0.009 0 0 0 0 0 0 0 0 1 0 0.177 0.307 0 0.051 0.027 0.005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0
-21,-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.207 0 0 0 1 0 0 0.063 0 0 0 0 0 0.062 0 0 0 0 0.464 0 0 0 0 0 0 0 0
-3,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036 0 0 0 0 0 0 0 0 0.121 0 0 0.177 0 1 0.109 0.069 0.219 0.178 0.032 0.016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-15,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024 0 0 0.048 0 0 0 0 0 0 0 0 0.307 0 0.109 1 0 0 0.269 0.011 0.126 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005 0
-21,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105 0 0 0 0.063 0.069 0 1 0.234 0 0.099 0.021 0 0 0 0 0 0 0 0 0 0.282 0.038 0 0.01 0 0
-3,-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.157 0 0 0.051 0 0.219 0 0.234 1 0.175 0.264 0.026 0 0 0 0 0 0 0 0 0 0.005 0 0 0.015 0 0
-9,-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.086 0 0 0.024 0 0 0 0 0 0.088 0 0 0.027 0 0.178 0.269 0 0.175 1 0.064 0.271 0 0 0 0 0 0 0 0 0 0 0 0 0.015 0 0
-15,-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005 0 0.032 0.011 0.099 0.264 0.064 1 0.384 0 0 0 0 0 0 0 0 0 0 0 0 0.246 0.037 0
-3,-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016 0.126 0.021 0.026 0.271 0.384 1 0 0 0 0 0 0 0 0 0 0 0 0 0.036 0.13 0
-9,-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.137 0 0 0 0 0 0 0 0 0 0 0 1 0.119 0.114 0.075 0 0 0.025 0.147 0 0.166 0 0 0 0 0
9,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181 0.196 0 0 0.062 0 0 0 0 0 0 0 0.119 1 0.195 0 0 0 0.05 0 0 0 0 0 0 0 0
3,-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114 0.195 1 0.377 0 0 0.39 0 0 0 0 0 0 0 0
9,-3 0 0 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.075 0 0.377 1 0.313 0 0.051 0.234 0 0 0.011 0 0 0 0
15,-3 0 0 0 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.313 1 0.269 0 0.054 0.268 0 0 0.011 0 0 0
21,-3 0 0 0 0 0.168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.269 1 0 0 0.338 0 0 0.022 0 0.057 0
27,-3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.464 0 0 0 0 0 0 0 0.025 0.05 0.39 0.051 0 0 1 0.101 0 0.047 0.027 0 0 0 0
3,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147 0 0 0.234 0.054 0 0.101 1 0.221 0.011 0.231 0.099 0 0 0
15,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268 0.338 0 0.221 1 0 0 0.3 0 0.005 0
21,-9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.282 0.005 0 0 0 0.166 0 0 0 0 0 0.047 0.011 0 1 0.296 0.016 0.11 0.021 0
3,-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.038 0 0 0 0 0 0 0 0.011 0 0 0.027 0.231 0 0.296 1 0.266 0.09 0.055 0
9,-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011 0.022 0 0.099 0.3 0.016 0.266 1 0.043 0.263 0
15,-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0.01 0.015 0.015 0.246 0.036 0 0 0 0 0 0 0 0 0 0.11 0.09 0.043 1 0.405 0
3,-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005 0 0 0 0.037 0.13 0 0 0 0 0 0.057 0 0 0.005 0.021 0.055 0.263 0.405 1 0
9,-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
